i,t,c,sys,stage,value
Guangxi,2022,rice,early_double,harvesting,-2.4857891649334958
Guangxi,2022,rice,early_double,sowing,0.4005365488732454
Guangxi,2022,rice,late_double,growing,1.1804518808854325
Guangxi,2022,rice,late_double,harvesting,0.39585954016868513
Guangxi,2022,rice,late_double,sowing,-2.4857891649334958
Guangxi,2022,rice,single,growing,-0.15931439363643846
Guangxi,2022,rice,single,harvesting,0.7262140992786479
Guangxi,2022,rice,single,sowing,0.24433297831793876
Guangxi,2022,soybean,single,growing,0.25601500634171726
Guangxi,2022,soybean,single,harvesting,0.9556532648218588
Guangxi,2022,soybean,single,sowing,-4.443839613354358
Guizhou,1997,maize,spring,growing,-1.437143050580864
Guizhou,1997,maize,spring,harvesting,1.2329238990593334
Guizhou,1997,maize,spring,sowing,3.8191861284751156
Guizhou,1997,rice,single,growing,-0.9018435548206942
Guizhou,1997,rice,single,harvesting,-3.4906997080808466
Guizhou,1997,rice,single,sowing,3.6118239285479268
Guizhou,1997,soybean,single,growing,-1.0005669850206351
Guizhou,1997,soybean,single,harvesting,-2.870258546271553
Guizhou,1997,soybean,single,sowing,1.2253446504572478
Guizhou,1998,maize,spring,growing,-2.113744059871369
Guizhou,1998,maize,spring,harvesting,-1.2957290572799056
Guizhou,1998,maize,spring,sowing,0.19738264058090108
Guizhou,1998,rice,single,growing,-1.3570099441076002
Guizhou,1998,rice,single,harvesting,1.5541877592982254
Guizhou,1998,rice,single,sowing,0.1967308461697352
Guizhou,1998,soybean,single,growing,-2.262083920715226
Guizhou,1998,soybean,single,harvesting,1.7055581433988563
Guizhou,1998,soybean,single,sowing,-0.1137218179708378
Guizhou,1998,wheat,winter,growing,1.0638527258489363
Guizhou,1998,wheat,winter,harvesting,-1.2137505737487764
Guizhou,1998,wheat,winter,sowing,-2.8733411347313362
Guizhou,1999,maize,spring,growing,-2.366263481922976
Guizhou,1999,maize,spring,harvesting,-2.4213883815818957
Guizhou,1999,maize,spring,sowing,-0.3624860402182163
Guizhou,1999,rice,single,growing,-2.21338693889696
Guizhou,1999,rice,single,harvesting,-0.1514033877092869
Guizhou,1999,rice,single,sowing,-1.2332573198893897
Guizhou,1999,soybean,single,growing,-3.0421178910201396
Guizhou,1999,soybean,single,harvesting,0.35717414166726463
Guizhou,1999,soybean,single,sowing,0.0700952895806678
Guizhou,1999,wheat,winter,growing,1.4178546552171705
Guizhou,1999,wheat,winter,harvesting,-0.5394530833528675
Guizhou,1999,wheat,winter,sowing,1.999648058098686
Guizhou,2000,maize,spring,growing,-0.26760737944247104
Guizhou,2000,maize,spring,harvesting,-2.61657485421253
Guizhou,2000,maize,spring,sowing,-0.9300945893220292
Guizhou,2000,rice,single,growing,-1.3585048385709997
Guizhou,2000,rice,single,harvesting,-1.7543155927249439
Guizhou,2000,rice,single,sowing,-0.7312558210858415
Guizhou,2000,soybean,single,growing,-1.8294844791655627
Guizhou,2000,soybean,single,harvesting,-1.3100752634054813
Guizhou,2000,soybean,single,sowing,0.9590564549493447
Guizhou,2000,wheat,winter,growing,-1.303781467549173
Guizhou,2000,wheat,winter,harvesting,-1.8114870991691951
Guizhou,2000,wheat,winter,sowing,0.5301743771584383
Guizhou,2001,maize,spring,growing,-0.5743661119731678
Guizhou,2001,maize,spring,harvesting,-0.7232405993214589
Guizhou,2001,maize,spring,sowing,-0.80375551599704
