i,r,t,scenario,drought,heat,compound
Hubei,soybean,2011,historical,0.5481263521225069,0.2947155032428887,0.0688294536509939
Hubei,wheat,2011,historical,0.4663351776360023,0.7315925601496983,0.0814415163731423
Hunan,maize,2011,historical,2.0074125328695063,0.0852934989857527,1.3467398715169898
Hunan,rice,2011,historical,1.1458470588818,0.2005940214260762,0.3356575025470708
Hunan,soybean,2011,historical,1.2353511665623176,0.5428390338316967,0.5186292340281163
Hunan,wheat,2011,historical,0.2902148139457128,-0.1858298886316205,0.1611658281023588
Inner_Mongolia,maize,2011,historical,0.4347667778954395,-0.296367619690448,0.2014132589123352
Inner_Mongolia,rice,2011,historical,0.4618618550068394,-0.3516955907350334,-0.2618451728026645
Inner_Mongolia,soybean,2011,historical,0.2087588561866403,-0.3159725253703598,-0.3983469152442317
Inner_Mongolia,wheat,2011,historical,0.2820066997434095,-0.2554387976487113,0.2428566765729789
Jiangsu,maize,2011,historical,0.2040492844677017,-0.1618965335397761,-0.5867954942720661
Jiangsu,rice,2011,historical,1.0036198432955648,0.002935479548225,-0.2330598936795201
Jiangsu,soybean,2011,historical,0.1151475075993903,-0.2825506368158058,-0.6535097091319813
Jiangsu,wheat,2011,historical,1.1896444316128842,0.1405548990681615,0.0782267010918044
